source_file,sentence_id,sentence
financial-stability-report-december-2025.pdf,584,As an open economy and global financial centre these risks could have a material impact on the UK.
financial-stability-report-december-2025.pdf,585,The resilience of the UK gilt and gilt repo markets are discussed in Section 6.
financial-stability-report-december-2025.pdf,586,"Box C: Financial stability risks from the impact of AI development on financial markets The FPC has previously set out its view that Artificial Intelligence (AI) is likely to have a transformational impact on the UK economy, though the scale and time horizons are uncertain."
financial-stability-report-december-2025.pdf,587,Ensuring that the ‘AI transition’ occurs without compromising the resilience of the financial system is important for delivering sustainable economic growth.
financial-stability-report-december-2025.pdf,588,Financial stability consequences could arise both in scenarios where AI capabilities and adoption improve quickly or if AI progress does not deliver the returns expected by investors and the companies involved.
financial-stability-report-december-2025.pdf,589,The FPC published a Financial Stability in Focus paper in April 2025 on the opportunities and risks from the use of AI within the financial system.
financial-stability-report-december-2025.pdf,590,This box focuses on the impact of AI development on financial stability through its consequences for financial markets.
financial-stability-report-december-2025.pdf,591,The capabilities of AI systems have continued to improve quickly in the past 18 months.
financial-stability-report-december-2025.pdf,592,"The progress in AI systems and the development of physical infrastructure to train, use and power them has resulted in a wide range of companies across multiple sectors – from technology to utilities and capital goods (referred to as ‘AI companies’ in this box) – being at least partly dependent on AI progress for their current and expected future earnings."
financial-stability-report-december-2025.pdf,593,AI developments have been an increasing driver of equity markets in 2025.
financial-stability-report-december-2025.pdf,594,AI companies now account for 44% of the market capitalisation (up from 26% in 2022) and 67% of the year-to-date returns of the S&P 500 (which comprises around half of the value of global equities).
financial-stability-report-december-2025.pdf,595,"They also account for a high share of major equity indices in several other countries (eg South Korea and Japan), though the UK’s FTSE 100 index is relatively less affected."
financial-stability-report-december-2025.pdf,596,"The share prices of many AI companies are partly underpinned by high expected future earnings growth over several years, contributing to those companies – and subsequently the equity indices which they comprise a significant part of – appearing historically expensive in valuation metrics which consider past, current or only near-term future earnings (Chart A)."
